Participant,trigger_no,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled
73,2.0,-0.34371445,-0.13538446,-0.22958891,0.0,0.0,12.279887128900441,1.7385117936831875,,,26.414037214264845,3.739538868212536
73,2.0,-0.34302726,-0.13441037,-0.22963996,0.0,0.0,12.263666916553746,1.7468381578484014,,,26.379147537507105,3.7574488775319104
73,2.0,-0.34393761,-0.1341054,-0.22899079,0.0,0.0,12.246296515670736,1.755241531039303,,,26.34178380520775,3.775524533265541
73,5.0,-0.29697087,-0.07190429,-0.22469482,519.04,-98.4,20.06186568314202,3.185249159438648,519.04,-98.4,43.15307308443848,6.851470941952531
73,5.0,-0.29721373,-0.07114463,-0.2248286,595.3900000000001,-114.4,20.135176858285917,3.210583797013067,595.3900000000001,-114.4,43.310765422173006,6.905965747375106
73,5.0,-0.29510018,-0.07037465,-0.22244518,591.3900000000001,-120.02000000000001,20.209548581454715,3.2362570095743965,591.3900000000001,-120.02000000000001,43.47073899870909,6.96118882759453
73,5.0,-0.3019594,-0.0597469,-0.23406886,124.44000000000005,-19.100000000000023,22.387549921595575,3.7344410350873076,591.3900000000001,-120.02000000000001,48.155619881352074,8.032782666472798
73,5.0,-0.29932809,-0.05746267,-0.23512055,131.14,-21.589999999999975,22.569055826782822,3.7678395608546236,591.3900000000001,-120.02000000000001,48.546039083409845,8.104622895398293
73,5.0,-0.29850343,-0.05836298,-0.23492567,164.60000000000002,-45.43000000000001,22.75364111745214,3.8017482109680074,591.3900000000001,-120.02000000000001,48.94308204363955,8.177560401792185
73,7.0,-0.348331,-0.10888183,-0.20748013,266.34000000000003,-53.349999999999994,13.287851344634513,1.7185241847694623,266.34000000000003,-53.349999999999994,28.582168242308835,3.6965455214391145
73,7.0,-0.34945497,-0.10958384,-0.20759471,181.80999999999995,-49.06,13.355581309932093,1.7292023382538293,266.34000000000003,-53.349999999999994,28.72785539766393,3.7195142295839876
