Participant,trigger_no,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled
62,49.0,-0.35998288,-0.08625006,-0.25794554,458.31999999999994,-34.389999999999986,14.790076555765282,6.774908029260493,458.31999999999994,-34.389999999999986,33.23330202080459,15.223218341748325
62,49.0,-0.36080757,-0.08200981,-0.24347346,527.8800000000001,-32.55000000000001,14.932768947673585,6.836191380016155,527.8800000000001,-32.55000000000001,33.553931825422545,15.3609220308963
62,49.0,-0.36260751,-0.08015964,-0.24388276,509.53999999999996,-35.85000000000002,15.17183063156347,6.898684966024975,509.53999999999996,-35.85000000000002,34.091103429123116,15.501345118658119
62,49.0,-0.36895755,-0.07564241,-0.2443659,519.8699999999999,-34.420000000000016,15.349078183238625,6.962420753661338,519.8699999999999,-34.420000000000016,34.489378677737186,15.644559433477024
62,49.0,-0.36886531,-0.07744933,-0.24800615,522.6199999999999,-41.56999999999999,15.527774140284157,7.034049253051267,522.6199999999999,-41.56999999999999,34.8909084932185,15.805508671606194
62,49.0,-0.36396348,-0.08116188,-0.24827385,526.77,-47.94999999999999,15.649551476417995,7.093820501967522,526.77,-47.94999999999999,35.164542167511236,15.93981466792102
62,49.0,-0.36158046,-0.08121528,-0.24534853,337.71000000000004,-13.600000000000023,15.869587710241493,7.1683624351819155,337.71000000000004,-13.600000000000023,35.658963584912634,16.107310391853762
62,50.0,-0.35153297,-0.1073633,-0.25288281,517.25,-38.41,15.06680307780008,5.569210175755616,517.25,-38.41,33.85510651581678,12.51401526492287
62,50.0,-0.34722275,-0.09209348,-0.22751221,512.1700000000001,-41.49000000000001,15.180384569761355,5.623225061246619,512.1700000000001,-41.49000000000001,34.110324128253765,12.635386712621152
62,50.0,-0.36078218,-0.08263979,-0.22297622,510.8699999999999,-57.19,15.415114550730417,5.690586283020206,510.8699999999999,-57.19,34.637762395491244,12.786747377946401
62,50.0,-0.37455985,-0.0710979,-0.22304909,97.58000000000004,-15.5,15.536059886309623,5.7467563766357985,510.8699999999999,-57.19,34.90952656453772,12.912961578300637
62,50.0,-0.38234127,-0.06080794,-0.22085404,100.65999999999997,-29.910000000000025,15.836035822930773,5.816829891850366,510.8699999999999,-57.19,35.58357249412545,13.070416766987773
62,50.0,-0.38737339,-0.07015134,-0.22779468,96.02999999999997,-32.870000000000005,15.964611779032234,5.875306408742266,510.8699999999999,-57.19,35.87248266748543,13.20181350044387
62,50.0,-0.38911602,-0.09001804,-0.2454228,86.48000000000002,-38.27999999999997,16.162209330206917,5.9482757135391235,510.8699999999999,-57.19,36.31648436497494,13.365775528322411
62,53.0,-0.3400819,-0.28042209,-0.24735786,89.13999999999999,15.550000000000011,-17.62123297337588,5.033270226406456,-719.75,-305.5,-39.5949104911756,11.309758198735306
62,53.0,-0.3443594,-0.29754549,-0.24704948,96.69000000000005,7.480000000000018,-17.801659052134983,5.075071158115039,-719.75,-305.5,-40.000327890147304,11.403684892284494
62,53.0,-0.34117213,-0.30566201,-0.24778172,106.58000000000004,9.399999999999977,-18.04201464085517,5.12695891840366,-719.75,-305.5,-40.54040689800157,11.520276689653024
62,53.0,-0.33832496,-0.29743144,-0.25296813,-719.75,-305.5,-18.172375350732636,5.1700982319631725,-719.75,-305.5,-40.833327413096235,11.617210727221247
62,53.0,-0.33019808,-0.27217942,-0.25662524,70.49000000000001,13.670000000000016,-18.393153618743916,5.2235945249149465,-719.75,-305.5,-41.329416181317576,11.737416897483882
62,53.0,-0.34218544,-0.20675088,-0.25580123,78.35000000000002,0.12999999999999545,-18.652926924237626,5.273001226996027,-719.75,-305.5,-41.913126798761944,11.848433757060073
62,53.0,-0.34974673,-0.19088359,-0.27098551,6.5499999999999545,-6.829999999999984,-18.7943230022764,5.32325489436099,-719.75,-305.5,-42.23084378611507,11.961353747629145
62,54.0,-0.39453247,-0.13124029,-0.28225729,160.63,-77.47999999999999,8.153748540917578,4.47084318350477,273.03999999999996,-79.09,18.321472971441796,10.045984633335218
62,54.0,-0.38305378,-0.13255671,-0.2616967,160.12,-75.13,8.255944970713724,4.497856461920747,273.03999999999996,-79.09,18.551108349193736,10.106683469935916
62,54.0,-0.37810108,-0.13738133,-0.2464259,196.46000000000004,-88.99000000000001,8.270290543805212,4.527941744380518,273.03999999999996,-79.09,18.58334285193031,10.174285099623026
62,54.0,-0.37189895,-0.13875294,-0.24003743,197.77999999999997,-93.58000000000001,8.306210901447317,4.552840341255114,273.03999999999996,-79.09,18.66405589555212,10.23023224680024
62,54.0,-0.37040216,-0.14123097,-0.23837212,273.03999999999996,-79.09,8.298968021173673,4.583642323106227,273.03999999999996,-79.09,18.64778114357724,10.299444300019694
62,54.0,-0.37028086,-0.13837563,-0.23510498,213.91999999999996,-86.88,8.384738763327888,4.611989345047823,273.03999999999996,-79.09,18.840508001197765,10.363140058322458
62,54.0,-0.37408701,-0.13847177,-0.23705904,0.0,0.0,8.417829356855082,4.637818463612378,273.03999999999996,-79.09,18.91486256485337,10.421178087737013
62,55.0,-0.37688521,-0.21311565,-0.24363518,-178.89999999999998,-54.52999999999997,-9.099340149679946,3.4756119178869906,,,-20.446217316330838,7.809699979492068
62,55.0,-0.37854853,-0.24792363,-0.24061912,-178.77999999999997,-60.389999999999986,-9.099347243392517,3.4964481586417175,,,-20.446233255902985,7.856519012467939
62,55.0,-0.37294862,-0.2657409,-0.23444566,-187.5,-61.00999999999999,-9.133019941829538,3.513675265669204,,,-20.52189580929097,7.895228321958702
62,55.0,-0.36474565,-0.26821053,-0.23242153,-194.38,-55.56,-9.216666324610493,3.5349567524863486,,,-20.709849231399776,7.943047822836825
62,55.0,-0.36480379,-0.27089122,-0.23256157,-113.44000000000005,-37.579999999999984,-9.241599490917693,3.552552063077497,,,-20.765874056092056,7.982584485735136
62,55.0,-0.36653328,-0.26863402,-0.23306599,-113.29999999999995,-33.629999999999995,-9.313052665062228,3.5742894078584575,,,-20.926429338394826,8.031428299457954
62,55.0,-0.35380539,-0.2587122,-0.22894122,-105.78999999999996,-35.579999999999984,-9.35217838800471,3.592264515835656,,,-21.014344837846583,8.071818367082718
62,56.0,-0.39520812,-0.11856876,-0.31136087,333.03,-92.69,12.191142968009792,4.421655256493578,333.03,-92.69,27.393498249118004,9.93545936134107
62,56.0,-0.37542978,-0.1067443,-0.26895857,337.75,-88.12,12.337988717798392,4.457768429659561,337.75,-88.12,27.723460648892985,10.016605661445034
62,56.0,-0.36158115,-0.10632274,-0.25551346,-65.16999999999996,-22.230000000000018,12.338233451136523,4.494430592009364,337.75,-88.12,27.724010564703764,10.098985540245037
62,56.0,-0.36069572,-0.10208692,-0.23789144,-62.610000000000014,-32.93000000000001,12.50473189021602,4.531628854181852,337.75,-88.12,28.098132557315395,10.18257003534662
62,56.0,-0.35912025,-0.10420971,-0.23243892,-64.76999999999998,-36.05000000000001,12.66224259248272,4.565607308297986,337.75,-88.12,28.45205910530867,10.258919621745573
62,56.0,-0.36034748,-0.10567177,-0.23032151,1.240000000000009,-21.819999999999993,12.77220211113697,4.603933279361554,337.75,-88.12,28.69913814372477,10.345038078725413
62,56.0,-0.36216787,-0.11267427,-0.23785082,5.720000000000027,-29.94999999999999,12.885771653835132,4.646797046282304,337.75,-88.12,28.95432890616754,10.441352962996337
62,57.0,-0.3692154,-0.09851926,-0.27885991,-922.31,-80.75,48.92014666702785,4.638949396439436,-922.31,-80.75,109.92356956081157,10.423719293799415
62,57.0,-0.35771325,-0.09202871,-0.24837166,-883.45,-66.4,12.812331051713373,4.691707066477064,-883.45,-66.4,28.78930787319995,10.542265778373961
62,57.0,-0.34885746,-0.09211317,-0.23143809,-936.85,-48.629999999999995,12.96854167746797,4.73012134804347,-936.85,-48.629999999999995,29.140313149270526,10.628582669053678
62,57.0,-0.35044149,-0.09149846,-0.22333381,74.91999999999996,-51.24000000000001,13.126317483400982,4.7691950256738975,-936.85,-48.629999999999995,29.494835385202006,10.716381222689249
62,57.0,-0.34927827,-0.09362477,-0.22239091,243.33999999999992,-66.62,13.129179745919194,4.804922681575169,-936.85,-48.629999999999995,29.501266889080426,10.796661265499406
62,57.0,-0.34811881,-0.09695525,-0.2309256,1.5399999999999636,2901.41,13.287634984579539,4.84933926891625,-936.85,-48.629999999999995,29.857315810350222,10.896465337254812
62,57.0,-0.35542697,-0.10105397,-0.2535643,328.8299999999999,-70.31,13.392297026735049,4.890400765403332,328.8299999999999,-70.31,30.092491419073653,10.988730519861289
62,58.0,-0.35830373,-0.11968598,-0.26612216,591.4300000000001,111.29000000000002,12.010253408755263,6.601440726409217,591.4300000000001,111.29000000000002,26.987039409473073,14.83343731224151
62,58.0,-0.34708005,-0.12037883,-0.23676619,433.46000000000004,718.03,12.121677062815897,6.65652403739119,591.4300000000001,111.29000000000002,27.237408360147317,14.957209512018006
62,58.0,-0.34658772,-0.11987876,-0.21898088,1124.57,300.86,12.315266816019012,6.712559385309916,591.4300000000001,111.29000000000002,27.67240453559472,15.083120938791383
62,58.0,-0.34953392,-0.11424648,-0.21169667,677.81,535.59,12.39075151700792,6.763811885301014,591.4300000000001,111.29000000000002,27.842018658716796,15.198285306271377
62,58.0,-0.35023689,-0.1094211,-0.20979832,1101.43,301.20000000000005,12.474716245688928,6.8275980163046395,591.4300000000001,111.29000000000002,28.03068740406302,15.341612742636526
62,58.0,-0.34886634,-0.11112528,-0.22066337,656.6700000000001,472.49,12.674517827760333,6.886656179150254,591.4300000000001,111.29000000000002,28.479641558977466,15.47431643455062
62,58.0,-0.34919527,-0.11389354,-0.23347189,583.19,500.63,12.75004110212525,6.9467629999337746,591.4300000000001,111.29000000000002,28.649342356475437,15.60937646085119
62,59.0,-0.37500346,-0.10554954,-0.28786153,514.77,456.63,12.935333364843485,4.737473813939809,-639.5,-303.0,29.06569407080331,10.645103659922752
62,59.0,-0.35705301,-0.09702893,-0.25299051,583.3699999999999,467.33000000000004,13.116807626820192,4.78148859107428,-639.5,-303.0,29.47346673746497,10.744004864143907
62,59.0,-0.35463408,-0.09441167,-0.23471111,475.74,403.88,13.306164784667848,4.826233256428937,-639.5,-303.0,29.89895227114865,10.84454612719582
62,59.0,-0.35119069,-0.09751103,-0.22578469,-639.5,-303.0,13.473784172537187,4.871805945171324,-639.5,-303.0,30.275593035691056,10.946947958799964
62,59.0,-0.35412529,-0.10112117,-0.22836965,296.82000000000005,-86.5,13.607915109449864,4.918210359375387,296.82000000000005,-86.5,30.576985250933845,11.051218677516493
62,59.0,-0.35552743,-0.11656582,-0.24571583,367.22,-97.58000000000001,13.744420670499387,4.965432385894781,367.22,-97.58000000000001,30.88371324661212,11.157326571105573
62,59.0,-0.36079097,-0.12283121,-0.27288824,217.27999999999997,-50.24000000000001,13.996800725097545,5.01347650047568,367.22,-97.58000000000001,31.45081122929418,11.265281696568854
62,60.0,-0.38413569,-0.1134583,-0.29062641,231.0,-73.4,11.81422168346425,4.301154297718909,-722.25,-317.75,26.546556122744168,9.664693706974386
62,60.0,-0.36743191,-0.10821534,-0.25426954,232.05999999999995,-68.81,11.974355762853616,4.337770647179157,-722.25,-317.75,26.906377399132072,9.746970644211565
62,60.0,-0.36146036,-0.10801088,-0.22953352,240.44000000000005,-72.99000000000001,12.079990311479001,4.374985461068249,-722.25,-317.75,27.143738229893316,9.830592331020355
62,60.0,-0.35448521,-0.11080598,-0.21533979,173.67999999999995,-45.660000000000025,12.172257114193648,4.412846497798807,-722.25,-317.75,27.351061735593127,9.915666080553919
